,ihs_match,PRODUCT,ROUTE,TECHNOLOGY,LICENSOR
3117,"POLYETHYLENE, LLD, BIMODAL GRADE, PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO THE SPHERILENE™ C PROCESS",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
3116,"POLYETHYLENE, LLD, BY A HIMONT TYPE PROCESS",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
3115,"POLYETHYLENE, LLD, BY A LOW PRESSURE SOLUTION PROCESS (LARGELY ON DOW PATENTS)",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
3114,"POLYETHYLENE, LLD, BY A LOW PRESSURE SOLUTION PROCESS (MITSUI)",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
3113,"POLYETHYLENE, LLD, BY A MEDIUM PRESSURE SOLUTION PROCESS (DUPONT TECHNOLOGY)",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
3107,"POLYETHYLENE, LLD, BY CONDENSED MODE GAS-PHASE PROCESS (UNIVATION)",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
3112,"POLYETHYLENE, LLD, BY DRY MODE GAS-PHASE PROCESS (UNIVATION)",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
3111,"POLYETHYLENE, LLD, BY INNOVENE(R) GAS-PHASE PROCESS (BP)",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
3110,"POLYETHYLENE, LLD, BY SLURRY PROCESS- STIRRED-TANK REACTORS WITH A SINGLE-SITE CATALYST",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
3109,"POLYETHYLENE, LLD, BY SUPERCONDENSED MODE GAS-PHASE PROCESS (UNIVATION)",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
3108,"POLYETHYLENE, LLD, FLEXIBLE DENSITY PE PRODUCTION",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
3127,"POLYETHYLENE, LLD, SLURRY PROCESS- DOUBLE-TUBE LOOP SINGLE SITE CAT. ORGANO-ALUMINOXY COMP.",LLDPE,VIRGIN RESIN,TUBE REFIT,USI
2278,"POLYETHYLENE, LLD FROM ETHANE BY A GAS-PHASE PROCESS SIMILAR TO THE INNOVENE™ G PROCESS",LLDPE,VIRGIN RESIN,n.a.,n.a.
2277,"POLYETHYLENE, LLD FROM NAPHTHA BY A GAS-PHASE PROCESS SIMILAR TO THE INNOVENE™ G PROCESS",LLDPE,VIRGIN RESIN,n.a.,n.a.
2275,"POLYETHYLENE, LLD PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO THE INNOVENE™ G PROCESS",LLDPE,VIRGIN RESIN,n.a.,n.a.
2274,"POLYETHYLENE, LLD PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO THE SPHERILENE™ S PROCESS",LLDPE,VIRGIN RESIN,n.a.,n.a.
2273,"POLYETHYLENE, LLD PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO THE UNIPOL™ PROCESS",LLDPE,VIRGIN RESIN,n.a.,n.a.
2272,"POLYETHYLENE, LLD PRODUCTION BY A SLURRY PROCESS SIMILAR TO THE CHEVRONPHILLIPS MARTECH™ SLURRY LOOP PROCESS",LLDPE,VIRGIN RESIN,n.a.,n.a.
2271,"POLYETHYLENE, LLD PRODUCTION BY A SOLUTION PROCESS SIMILAR TO NOVA CHEMICALS ADVANCED SCLAIRTECH™ PROCESS",LLDPE,VIRGIN RESIN,n.a.,n.a.
2270,"POLYETHYLENE, LLD PRODUCTION BY A SOLUTION PROCESS SIMILAR TO NOVA CHEMICALS SCLAIRTECH™ PROCESS",LLDPE,VIRGIN RESIN,n.a.,n.a.
2269,"POLYETHYLENE, LLD PRODUCTION BY A SOLUTION PROCESS USING DOW'S LOOP POLYMERIZATION REACTORS (METALLOCENE)",LLDPE,VIRGIN RESIN,n.a.,n.a.
2268,"POLYETHYLENE, LLD PRODUCTION BY A SOLUTION PROCESS USING DOW'S LOOP POLYMERIZATION REACTORS (ZIEGLER)",LLDPE,VIRGIN RESIN,n.a.,n.a.
2267,"POLYETHYLENE, LLD, BIMODAL GRADE, BY BORSTAR TECHNOLOGY",LLDPE,VIRGIN RESIN,n.a.,n.a.
2266,"POLYETHYLENE, LLD, BIMODAL GRADE, PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO THE SPHERILENE™ C PROCESS",LLDPE,VIRGIN RESIN,n.a.,n.a.
2265,"POLYETHYLENE, LLD, BY A HIMONT TYPE PROCESS",LLDPE,VIRGIN RESIN,n.a.,n.a.
2264,"POLYETHYLENE, LLD, BY A LOW PRESSURE SOLUTION PROCESS (LARGELY ON DOW PATENTS)",LLDPE,VIRGIN RESIN,n.a.,n.a.
2263,"POLYETHYLENE, LLD, BY A LOW PRESSURE SOLUTION PROCESS (MITSUI)",LLDPE,VIRGIN RESIN,n.a.,n.a.
2262,"POLYETHYLENE, LLD, BY A MEDIUM PRESSURE SOLUTION PROCESS (DUPONT TECHNOLOGY)",LLDPE,VIRGIN RESIN,n.a.,n.a.
2256,"POLYETHYLENE, LLD, BY CONDENSED MODE GAS-PHASE PROCESS (UNIVATION)",LLDPE,VIRGIN RESIN,n.a.,n.a.
2261,"POLYETHYLENE, LLD, BY DRY MODE GAS-PHASE PROCESS (UNIVATION)",LLDPE,VIRGIN RESIN,n.a.,n.a.
2260,"POLYETHYLENE, LLD, BY INNOVENE(R) GAS-PHASE PROCESS (BP)",LLDPE,VIRGIN RESIN,n.a.,n.a.
2259,"POLYETHYLENE, LLD, BY SLURRY PROCESS- STIRRED-TANK REACTORS WITH A SINGLE-SITE CATALYST",LLDPE,VIRGIN RESIN,n.a.,n.a.
2258,"POLYETHYLENE, LLD, BY SUPERCONDENSED MODE GAS-PHASE PROCESS (UNIVATION)",LLDPE,VIRGIN RESIN,n.a.,n.a.
2257,"POLYETHYLENE, LLD, FLEXIBLE DENSITY PE PRODUCTION",LLDPE,VIRGIN RESIN,n.a.,n.a.
2276,"POLYETHYLENE, LLD, SLURRY PROCESS- DOUBLE-TUBE LOOP SINGLE SITE CAT. ORGANO-ALUMINOXY COMP.",LLDPE,VIRGIN RESIN,n.a.,n.a.
3134,GTL WITH LUBE BASE OILS PRODUCTION PROCESS,LUBE,LUBE,CHEVRON,n.a.
3132,GTL WITH LUBE BASE OILS PRODUCTION PROCESS,LUBE,LUBE,ESSO RESEARCH & ENGENEERI,n.a.
3138,GTL WITH LUBE BASE OILS PRODUCTION PROCESS,LUBE,LUBE,MOBIL,n.a.
3136,GTL WITH LUBE BASE OILS PRODUCTION PROCESS,LUBE,LUBE,PHILLIPS,n.a.
3133,GTL WITH LUBE BASE OILS PRODUCTION PROCESS,LUBE,LUBE,SHELL,n.a.
3135,GTL WITH LUBE BASE OILS PRODUCTION PROCESS,LUBE,LUBE,SINOPEC,n.a.
3131,GTL WITH LUBE BASE OILS PRODUCTION PROCESS,LUBE,LUBE,TEXACO,n.a.
3137,GTL WITH LUBE BASE OILS PRODUCTION PROCESS,LUBE,LUBE,UNIVERSAL OIL PRODUCTS CO,n.a.
3130,GTL WITH LUBE BASE OILS PRODUCTION PROCESS,LUBE,LUBE,n.a.,n.a.
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,ALUSUISSE
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,BASF
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,BAYER
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,BP/UCB
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,CDF CHIMIE
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,HALCON SD
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,HUELS
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,JAPAN CATALYTIC
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,LURGI
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,MITSUI TOATSU CHEMICAL
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,POLISH TECHNOLOGY
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,RUHR OEL/VEBA
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,SINO
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,UCB
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,VEBA
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,OXIDATION,n.a.
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BENZENE,n.a.,n.a.
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1214,MALEIC ANHYDRIDE FROM HUNTSMAN PROCESS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1215,MALEIC ANHYDRIDE FROM N-BUTANE FROM FIXED BED REACTORS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1216,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, AZEOTROPIC DISTILLATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1217,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1218,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1219,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1220,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1221,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUIDI BED REACTOR, ORGANIC SOLVENT ABSORBTION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1222,"MALEIC ANHYDRIDE FROM N-BUTANE, MOVING BED REACTOR",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1223,"MALEIC ANHYDRIDE FROM N-BUTENES, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1212,MALEIC ANHYDRIDE FROM n-BUTANE BY THE BOC/MITSUBISHI TECHNOLOGY,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,ALUSUISSE
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1214,MALEIC ANHYDRIDE FROM HUNTSMAN PROCESS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1215,MALEIC ANHYDRIDE FROM N-BUTANE FROM FIXED BED REACTORS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1216,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, AZEOTROPIC DISTILLATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1217,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1218,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1219,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1220,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1221,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUIDI BED REACTOR, ORGANIC SOLVENT ABSORBTION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1222,"MALEIC ANHYDRIDE FROM N-BUTANE, MOVING BED REACTOR",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1223,"MALEIC ANHYDRIDE FROM N-BUTENES, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1212,MALEIC ANHYDRIDE FROM n-BUTANE BY THE BOC/MITSUBISHI TECHNOLOGY,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,BASF
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1214,MALEIC ANHYDRIDE FROM HUNTSMAN PROCESS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1215,MALEIC ANHYDRIDE FROM N-BUTANE FROM FIXED BED REACTORS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1216,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, AZEOTROPIC DISTILLATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1217,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1218,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1219,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1220,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1221,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUIDI BED REACTOR, ORGANIC SOLVENT ABSORBTION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1222,"MALEIC ANHYDRIDE FROM N-BUTANE, MOVING BED REACTOR",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1223,"MALEIC ANHYDRIDE FROM N-BUTENES, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1212,MALEIC ANHYDRIDE FROM n-BUTANE BY THE BOC/MITSUBISHI TECHNOLOGY,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,LURGI
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1214,MALEIC ANHYDRIDE FROM HUNTSMAN PROCESS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1215,MALEIC ANHYDRIDE FROM N-BUTANE FROM FIXED BED REACTORS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1216,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, AZEOTROPIC DISTILLATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1217,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1218,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1219,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1220,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1221,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUIDI BED REACTOR, ORGANIC SOLVENT ABSORBTION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1222,"MALEIC ANHYDRIDE FROM N-BUTANE, MOVING BED REACTOR",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1223,"MALEIC ANHYDRIDE FROM N-BUTENES, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1212,MALEIC ANHYDRIDE FROM n-BUTANE BY THE BOC/MITSUBISHI TECHNOLOGY,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,PERMEA
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1214,MALEIC ANHYDRIDE FROM HUNTSMAN PROCESS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1215,MALEIC ANHYDRIDE FROM N-BUTANE FROM FIXED BED REACTORS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1216,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, AZEOTROPIC DISTILLATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1217,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1218,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1219,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1220,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1221,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUIDI BED REACTOR, ORGANIC SOLVENT ABSORBTION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1222,"MALEIC ANHYDRIDE FROM N-BUTANE, MOVING BED REACTOR",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1223,"MALEIC ANHYDRIDE FROM N-BUTENES, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1212,MALEIC ANHYDRIDE FROM n-BUTANE BY THE BOC/MITSUBISHI TECHNOLOGY,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,UCB
1213,"MALEIC ANHYDRIDE FROM BENZENE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1214,MALEIC ANHYDRIDE FROM HUNTSMAN PROCESS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1215,MALEIC ANHYDRIDE FROM N-BUTANE FROM FIXED BED REACTORS,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1216,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, AZEOTROPIC DISTILLATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1217,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1218,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1219,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1220,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1221,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUIDI BED REACTOR, ORGANIC SOLVENT ABSORBTION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1222,"MALEIC ANHYDRIDE FROM N-BUTANE, MOVING BED REACTOR",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1223,"MALEIC ANHYDRIDE FROM N-BUTENES, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1212,MALEIC ANHYDRIDE FROM n-BUTANE BY THE BOC/MITSUBISHI TECHNOLOGY,MALEIC ANHYDRIDE,BY-PRODUCT,EX PHTHALIC ANHYDRIDE,n.a.
1215,MALEIC ANHYDRIDE FROM N-BUTANE FROM FIXED BED REACTORS,MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,ALUSUISSE/LUMMUS
1216,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, AZEOTROPIC DISTILLATION",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,ALUSUISSE/LUMMUS
1217,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,ALUSUISSE/LUMMUS
1218,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,ALUSUISSE/LUMMUS
1219,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,ALUSUISSE/LUMMUS
1220,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,ALUSUISSE/LUMMUS
1221,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUIDI BED REACTOR, ORGANIC SOLVENT ABSORBTION",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,ALUSUISSE/LUMMUS
1222,"MALEIC ANHYDRIDE FROM N-BUTANE, MOVING BED REACTOR",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,ALUSUISSE/LUMMUS
1215,MALEIC ANHYDRIDE FROM N-BUTANE FROM FIXED BED REACTORS,MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,BASF
1216,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, AZEOTROPIC DISTILLATION",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,BASF
1217,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,BASF
1218,"MALEIC ANHYDRIDE FROM N-BUTANE, FIXED BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,BASF
1219,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, DIRECT DEHYDRATION",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,BASF
1220,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUID BED REACTOR, ORGANIC SOLVENT ABSORBER",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,BASF
1221,"MALEIC ANHYDRIDE FROM N-BUTANE, FLUIDI BED REACTOR, ORGANIC SOLVENT ABSORBTION",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,BASF
1222,"MALEIC ANHYDRIDE FROM N-BUTANE, MOVING BED REACTOR",MALEIC ANHYDRIDE,N-BUTANE,OXIDATION,BASF
